location_code,location,year,population,urban_population_ratio,gdp_per_capita,source,collected_at
SAU,Saudi Arabia,2020,31552510,83.8064352851942,24338.8307301067,World Bank,2026-07-10T05:20:25.915715+00:00
SAU,Saudi Arabia,2021,30784383,83.9716349986538,31920.7653655643,World Bank,2026-07-10T05:20:25.915715+00:00
SAU,Saudi Arabia,2022,32175224,84.1349430023993,38510.2276211037,World Bank,2026-07-10T05:20:25.915715+00:00
SAU,Saudi Arabia,2023,33702731,84.2962388315415,36156.8562500172,World Bank,2026-07-10T05:20:25.915715+00:00
SAU,Saudi Arabia,2024,35300280,84.4554020211443,35527.786181866,World Bank,2026-07-10T05:20:25.915715+00:00
SAU,Saudi Arabia,2025,36973555,84.6123121062185,34536.6555456551,World Bank,2026-07-10T05:20:25.915715+00:00
SDN,Sudan,2020,46789231,34.5594433789246,577.795227050781,World Bank,2026-07-10T05:20:25.915715+00:00
SDN,Sudan,2021,48066924,34.6421563427994,712.122009277344,World Bank,2026-07-10T05:20:25.915715+00:00
SDN,Sudan,2022,49383346,34.7209852053086,1046.24084472656,World Bank,2026-07-10T05:20:25.915715+00:00
SDN,Sudan,2023,50042791,34.7960076976764,797.283447265625,World Bank,2026-07-10T05:20:25.915715+00:00
SDN,Sudan,2024,50448963,34.8673015510839,984.607666015625,World Bank,2026-07-10T05:20:25.915715+00:00
SDN,Sudan,2025,51662147,34.9349444966605,1164.53991699219,World Bank,2026-07-10T05:20:25.915715+00:00
SEN,Senegal,2020,16789219,51.0562950093282,1461.08720350553,World Bank,2026-07-10T05:20:25.915715+00:00
SEN,Senegal,2021,17220867,52.2260292191155,1598.10676952274,World Bank,2026-07-10T05:20:25.915715+00:00
SEN,Senegal,2022,17651103,53.4435061024348,1574.0281059306,World Bank,2026-07-10T05:20:25.915715+00:00
SEN,Senegal,2023,18077573,54.6992276190794,1698.03387300843,World Bank,2026-07-10T05:20:25.915715+00:00
SEN,Senegal,2024,18501984,55.2368169057304,1738.73223822106,World Bank,2026-07-10T05:20:25.915715+00:00
SEN,Senegal,2025,18931966,55.7672494455246,1954.71174194867,World Bank,2026-07-10T05:20:25.915715+00:00
SGP,Singapore,2020,5685807,100,61772.5036492256,World Bank,2026-07-10T05:20:25.915715+00:00
SGP,Singapore,2021,5453566,100,80884.8565369236,World Bank,2026-07-10T05:20:25.915715+00:00
SGP,Singapore,2022,5637022,100,91227.6970426492,World Bank,2026-07-10T05:20:25.915715+00:00
SGP,Singapore,2023,5917648,100,86382.5900499252,World Bank,2026-07-10T05:20:25.915715+00:00
SGP,Singapore,2024,6036860,100,94896.5621495988,World Bank,2026-07-10T05:20:25.915715+00:00
SGP,Singapore,2025,6111175,100,98813.9788172877,World Bank,2026-07-10T05:20:25.915715+00:00
SLB,Solomon Islands,2020,744498,28.0327555150022,2063.32780991967,World Bank,2026-07-10T05:20:25.915715+00:00
SLB,Solomon Islands,2021,762591,28.6889396820578,2043.44413170658,World Bank,2026-07-10T05:20:25.915715+00:00
SLB,Solomon Islands,2022,781066,29.3511689856806,1877.78104490956,World Bank,2026-07-10T05:20:25.915715+00:00
SLB,Solomon Islands,2023,800005,30.0088821088389,1882.64394148042,World Bank,2026-07-10T05:20:25.915715+00:00
SLB,Solomon Islands,2024,819198,30.6617188562194,1933.55538435227,World Bank,2026-07-10T05:20:25.915715+00:00
SLB,Solomon Islands,2025,838645,31.3093190325418,2086.18955928928,World Bank,2026-07-10T05:20:25.915715+00:00
SLE,Sierra Leone,2020,7912558,43.2129659123546,845.277558236182,World Bank,2026-07-10T05:20:25.915715+00:00
SLE,Sierra Leone,2021,8094602,43.7345385973699,885.396401613729,World Bank,2026-07-10T05:20:25.915715+00:00
SLE,Sierra Leone,2022,8276807,44.2666343543487,860.371067874555,World Bank,2026-07-10T05:20:25.915715+00:00
SLE,Sierra Leone,2023,8460512,44.809324991151,758.329137301888,World Bank,2026-07-10T05:20:25.915715+00:00
SLE,Sierra Leone,2024,8642022,45.3626823156371,806.654650274255,World Bank,2026-07-10T05:20:25.915715+00:00
SLE,Sierra Leone,2025,8819794,45.9267781356681,846.296172499617,World Bank,2026-07-10T05:20:25.915715+00:00
SLV,El Salvador,2020,6234673,73.0570220947266,3997.19279583709,World Bank,2026-07-10T05:20:25.914609+00:00
SLV,El Salvador,2021,6255782,73.6838531494141,4642.60743101342,World Bank,2026-07-10T05:20:25.914609+00:00
SLV,El Salvador,2022,6280319,74.1465021298679,5074.60050994225,World Bank,2026-07-10T05:20:25.914609+00:00
SLV,El Salvador,2023,6309624,74.6080675149903,5319.7195268688,World Bank,2026-07-10T05:20:25.914609+00:00
SLV,El Salvador,2024,6338193,75.0674905102199,5503.10317151907,World Bank,2026-07-10T05:20:25.914609+00:00
SLV,El Salvador,2025,6365503,75.5237123209951,5766.72574029107,World Bank,2026-07-10T05:20:25.914609+00:00
SMR,San Marino,2020,34770,97.0999984741211,44426.6259613672,World Bank,2026-07-10T05:20:25.915715+00:00
SMR,San Marino,2021,34252,97.1035668453272,54168.9744311193,World Bank,2026-07-10T05:20:25.915715+00:00
SMR,San Marino,2022,33755,97.1141889380465,54264.5837022908,World Bank,2026-07-10T05:20:25.915715+00:00
SMR,San Marino,2023,33860,97.1317310361655,59871.3288101478,World Bank,2026-07-10T05:20:25.915715+00:00
SMR,San Marino,2024,33977,97.1560555881096,,World Bank,2026-07-10T05:20:25.915715+00:00
SMR,San Marino,2025,34109,97.1870254171573,,World Bank,2026-07-10T05:20:25.915715+00:00
SOM,"Somalia, Fed. Rep.",2020,16651191,52.286318011754,518.16113333875,World Bank,2026-07-10T05:20:25.915715+00:00
SOM,"Somalia, Fed. Rep.",2021,17271431,52.9060649733324,549.056994756254,World Bank,2026-07-10T05:20:25.915715+00:00
SOM,"Somalia, Fed. Rep.",2022,17801897,53.5010115886789,573.141165798229,World Bank,2026-07-10T05:20:25.915715+00:00
SOM,"Somalia, Fed. Rep.",2023,18358615,54.0714435506882,596.885985135589,World Bank,2026-07-10T05:20:25.915715+00:00
SOM,"Somalia, Fed. Rep.",2024,19009151,54.6176465524521,629.538899449007,World Bank,2026-07-10T05:20:25.915715+00:00
SOM,"Somalia, Fed. Rep.",2025,19654739,55.1399062872976,661.173877723116,World Bank,2026-07-10T05:20:25.915715+00:00
SRB,Serbia,2020,6899126,61.223201751709,8098.70955668849,World Bank,2026-07-10T05:20:25.915715+00:00
SRB,Serbia,2021,6834326,61.363899230957,9680.52798074468,World Bank,2026-07-10T05:20:25.915715+00:00
SRB,Serbia,2022,6664449,61.9013813540396,10024.8191112596,World Bank,2026-07-10T05:20:25.915715+00:00
SRB,Serbia,2023,6623183,62.1434649229738,12281.707946167,World Bank,2026-07-10T05:20:25.915715+00:00
SRB,Serbia,2024,6586476,62.3830029804177,13677.7794863909,World Bank,2026-07-10T05:20:25.915715+00:00
SRB,Serbia,2025,6549143,62.6379872799333,15262.0464193413,World Bank,2026-07-10T05:20:25.915715+00:00
SSA,Sub-Saharan Africa (excluding high income),2020,1168035323,42.1668776172731,1627.39235037313,World Bank,2026-07-10T05:20:25.913489+00:00
SSA,Sub-Saharan Africa (excluding high income),2021,1197970464,42.6488015882409,1784.88774854725,World Bank,2026-07-10T05:20:25.913489+00:00
SSA,Sub-Saharan Africa (excluding high income),2022,1228067573,43.15565683019,1863.26040059117,World Bank,2026-07-10T05:20:25.913489+00:00
SSA,Sub-Saharan Africa (excluding high income),2023,1258689699,43.6394241334397,1680.66097936273,World Bank,2026-07-10T05:20:25.913489+00:00
SSA,Sub-Saharan Africa (excluding high income),2024,1289814932,44.1494028547268,1541.07573422834,World Bank,2026-07-10T05:20:25.913489+00:00
SSA,Sub-Saharan Africa (excluding high income),2025,1321531487,44.6584634972637,1671.41989803328,World Bank,2026-07-10T05:20:25.913489+00:00
SSD,South Sudan,2020,10698467,20.1914565476286,,World Bank,2026-07-10T05:20:25.915715+00:00
SSD,South Sudan,2021,10865780,20.4811115270532,,World Bank,2026-07-10T05:20:25.915715+00:00
SSD,South Sudan,2022,11021177,20.7752121046616,,World Bank,2026-07-10T05:20:25.915715+00:00
SSD,South Sudan,2023,11483374,21.0737755279692,,World Bank,2026-07-10T05:20:25.915715+00:00
SSD,South Sudan,2024,11943408,21.3768190444906,,World Bank,2026-07-10T05:20:25.915715+00:00
SSD,South Sudan,2025,12188788,21.6843599017401,,World Bank,2026-07-10T05:20:25.915715+00:00
SSF,Sub-Saharan Africa,2020,1168133785,42.1670568799491,1628.43873346869,World Bank,2026-07-10T05:20:25.913489+00:00
SSF,Sub-Saharan Africa,2021,1198069722,42.6489634636483,1785.98118191144,World Bank,2026-07-10T05:20:25.913489+00:00
SSF,Sub-Saharan Africa,2022,1228187451,43.1558281440802,1864.70686111925,World Bank,2026-07-10T05:20:25.913489+00:00
SSF,Sub-Saharan Africa,2023,1258809472,43.639562828921,1682.2261488119,World Bank,2026-07-10T05:20:25.913489+00:00
SSF,Sub-Saharan Africa,2024,1289936286,44.1495101463121,1542.65844261619,World Bank,2026-07-10T05:20:25.913489+00:00
SSF,Sub-Saharan Africa,2025,1321654217,44.6585400495213,1673.07077574497,World Bank,2026-07-10T05:20:25.913489+00:00
SST,Small states,2020,19472157,51.2091700462085,10730.4939107969,World Bank,2026-07-10T05:20:25.913489+00:00
SST,Small states,2021,19646549,51.340072776001,12435.8612830054,World Bank,2026-07-10T05:20:25.913489+00:00
SST,Small states,2022,19852364,51.5222800598785,13644.5029834497,World Bank,2026-07-10T05:20:25.913489+00:00
SST,Small states,2023,20031262,51.7493987022104,14360.785757405,World Bank,2026-07-10T05:20:25.913489+00:00
SST,Small states,2024,20193405,51.9275948240725,15409.264856078,World Bank,2026-07-10T05:20:25.913489+00:00
SST,Small states,2025,20347135,52.1047234338587,16577.8450757077,World Bank,2026-07-10T05:20:25.913489+00:00
STP,Sao Tome and Principe,2020,217435,68.0436706542969,2167.22001796925,World Bank,2026-07-10T05:20:25.915715+00:00
STP,Sao Tome and Principe,2021,221961,68.1738967895508,2362.58827248102,World Bank,2026-07-10T05:20:25.915715+00:00
STP,Sao Tome and Principe,2022,226305,68.3720919798341,2389.73729784737,World Bank,2026-07-10T05:20:25.915715+00:00
STP,Sao Tome and Principe,2023,230871,68.6043921103568,2990.6606143535,World Bank,2026-07-10T05:20:25.915715+00:00
STP,Sao Tome and Principe,2024,235536,68.8710170184884,3502.6176807171,World Bank,2026-07-10T05:20:25.915715+00:00
STP,Sao Tome and Principe,2025,240254,69.1721865415984,4084.40062145233,World Bank,2026-07-10T05:20:25.915715+00:00
SUR,Suriname,2020,612317,66.00830078125,4755.39221710693,World Bank,2026-07-10T05:20:25.915715+00:00
SUR,Suriname,2021,617896,65.9853973388672,5029.84838543953,World Bank,2026-07-10T05:20:25.915715+00:00
SUR,Suriname,2022,623164,65.8985443115234,6084.43876736445,World Bank,2026-07-10T05:20:25.915715+00:00
SUR,Suriname,2023,628886,65.7562408447266,5521.97602122638,World Bank,2026-07-10T05:20:25.915715+00:00
SUR,Suriname,2024,634431,65.7641857200885,6961.78956060258,World Bank,2026-07-10T05:20:25.915715+00:00
SUR,Suriname,2025,639850,65.7886836406706,7069.87230892274,World Bank,2026-07-10T05:20:25.915715+00:00
SVK,Slovak Republic,2020,5458827,53.2481998906526,19735.4858280801,World Bank,2026-07-10T05:20:25.915715+00:00
SVK,Slovak Republic,2021,5447247,53.1901479870605,22123.3342114545,World Bank,2026-07-10T05:20:25.915715+00:00
SVK,Slovak Republic,2022,5431752,53.1902831072528,21317.7943982363,World Bank,2026-07-10T05:20:25.915715+00:00
SVK,Slovak Republic,2023,5426740,53.190805019646,24614.8734642794,World Bank,2026-07-10T05:20:25.915715+00:00
SVK,Slovak Republic,2024,5422069,53.1919702985684,25992.6748502048,World Bank,2026-07-10T05:20:25.915715+00:00
SVK,Slovak Republic,2025,5413813,53.1940341971169,28543.6653439813,World Bank,2026-07-10T05:20:25.915715+00:00
SVN,Slovenia,2020,2102419,55.384391784668,25392.0651093612,World Bank,2026-07-10T05:20:25.915715+00:00
SVN,Slovenia,2021,2108079,55.3046289429588,29192.8401933019,World Bank,2026-07-10T05:20:25.915715+00:00
SVN,Slovenia,2022,2112076,55.3377817873563,28360.3041467268,World Bank,2026-07-10T05:20:25.915715+00:00
SVN,Slovenia,2023,2120461,55.5378927789875,32660.4753581346,World Bank,2026-07-10T05:20:25.915715+00:00
SVN,Slovenia,2024,2127400,55.7577708405917,34301.0318686594,World Bank,2026-07-10T05:20:25.915715+00:00
SVN,Slovenia,2025,2130986,55.9906997845822,37376.2216079138,World Bank,2026-07-10T05:20:25.915715+00:00
SWE,Sweden,2020,10353442,87.9424046895699,52568.5726980146,World Bank,2026-07-10T05:20:25.915715+00:00
SWE,Sweden,2021,10415811,88.1741651958315,60647.5416365347,World Bank,2026-07-10T05:20:25.915715+00:00
SWE,Sweden,2022,10486941,88.4038576504809,54836.8907235124,World Bank,2026-07-10T05:20:25.915715+00:00
SWE,Sweden,2023,10536632,88.631216160938,54950.2834725622,World Bank,2026-07-10T05:20:25.915715+00:00
SWE,Sweden,2024,10569709,88.8559748346228,57222.7100565003,World Bank,2026-07-10T05:20:25.915715+00:00
SWE,Sweden,2025,10596620,89.0778677789555,63133.2126736715,World Bank,2026-07-10T05:20:25.915715+00:00
SWZ,Eswatini,2020,1192729,24.6652798922192,3466.56936278145,World Bank,2026-07-10T05:20:25.914609+00:00
SWZ,Eswatini,2021,1206593,25.0156180525173,3984.00229174306,World Bank,2026-07-10T05:20:25.914609+00:00
SWZ,Eswatini,2022,1218917,25.396682918542,3894.1620089869,World Bank,2026-07-10T05:20:25.914609+00:00
SWZ,Eswatini,2023,1230506,25.8081878500755,3755.52111232464,World Bank,2026-07-10T05:20:25.914609+00:00
SWZ,Eswatini,2024,1242822,26.2498461258639,3909.55892378182,World Bank,2026-07-10T05:20:25.914609+00:00
SWZ,Eswatini,2025,1256174,26.7213709706525,4108.25221093363,World Bank,2026-07-10T05:20:25.914609+00:00
SXM,Sint Maarten (Dutch part),2020,41008,100,30150.8998380477,World Bank,2026-07-10T05:20:25.915715+00:00
SXM,Sint Maarten (Dutch part),2021,41571,100,32548.4366854902,World Bank,2026-07-10T05:20:25.915715+00:00
SXM,Sint Maarten (Dutch part),2022,42139,100,37793.1283815826,World Bank,2026-07-10T05:20:25.915715+00:00
SXM,Sint Maarten (Dutch part),2023,42749,100,39451.822911732,World Bank,2026-07-10T05:20:25.915715+00:00
SXM,Sint Maarten (Dutch part),2024,43350,100,41472.5870367865,World Bank,2026-07-10T05:20:25.915715+00:00
SXM,Sint Maarten (Dutch part),2025,43923,100,42978.1317407037,World Bank,2026-07-10T05:20:25.915715+00:00
SYC,Seychelles,2020,98462,44.2936147152263,14041.4754074575,World Bank,2026-07-10T05:20:25.915715+00:00
SYC,Seychelles,2021,99258,44.6026796065539,14982.9111487767,World Bank,2026-07-10T05:20:25.915715+00:00
SYC,Seychelles,2022,119878,44.9108209981157,16682.6990711785,World Bank,2026-07-10T05:20:25.915715+00:00
SYC,Seychelles,2023,119773,45.0971081321658,18130.5297135548,World Bank,2026-07-10T05:20:25.915715+00:00
SYC,Seychelles,2024,121354,45.2898622460415,18364.5259678223,World Bank,2026-07-10T05:20:25.915715+00:00
SYC,Seychelles,2025,122730,45.4828390704609,19449.3836346926,World Bank,2026-07-10T05:20:25.915715+00:00
SYR,Syrian Arab Republic,2020,21049429,73.4125031102512,593.911771822527,World Bank,2026-07-10T05:20:25.915715+00:00
SYR,Syrian Arab Republic,2021,21628839,73.0125007629395,688.566109726934,World Bank,2026-07-10T05:20:25.915715+00:00
SYR,Syrian Arab Republic,2022,22462173,72.6124992370605,1056.78264718197,World Bank,2026-07-10T05:20:25.915715+00:00
SYR,Syrian Arab Republic,2023,23594623,72.1673803143204,,World Bank,2026-07-10T05:20:25.915715+00:00
SYR,Syrian Arab Republic,2024,24672760,72.0761345758254,,World Bank,2026-07-10T05:20:25.915715+00:00
SYR,Syrian Arab Republic,2025,25620427,72.0836286208518,,World Bank,2026-07-10T05:20:25.915715+00:00
TCA,Turks and Caicos Islands,2020,44386,93.1960408439605,20690.9160546118,World Bank,2026-07-10T05:20:25.915715+00:00
TCA,Turks and Caicos Islands,2021,45243,93.4467025398547,27329.2885087196,World Bank,2026-07-10T05:20:25.915715+00:00
TCA,Turks and Caicos Islands,2022,45847,93.6922471653237,31280.5418020808,World Bank,2026-07-10T05:20:25.915715+00:00
TCA,Turks and Caicos Islands,2023,46198,93.9324513656818,35470.2151608295,World Bank,2026-07-10T05:20:25.915715+00:00
TCA,Turks and Caicos Islands,2024,46535,94.1670917861964,37506.7798431288,World Bank,2026-07-10T05:20:25.915715+00:00
TCA,Turks and Caicos Islands,2025,46855,94.3959450720822,,World Bank,2026-07-10T05:20:25.915715+00:00
TCD,Chad,2020,17224679,24.7341921795416,866.947814890409,World Bank,2026-07-10T05:20:25.914609+00:00
TCD,Chad,2021,17828273,25.2312246423075,946.358500208374,World Bank,2026-07-10T05:20:25.914609+00:00
TCD,Chad,2022,18455316,25.7635558629694,966.036468278568,World Bank,2026-07-10T05:20:25.914609+00:00
TCD,Chad,2023,19319064,26.3305395171046,949.991054236266,World Bank,2026-07-10T05:20:25.914609+00:00
TCD,Chad,2024,20299123,26.9315292389497,980.668312111718,World Bank,2026-07-10T05:20:25.914609+00:00
TCD,Chad,2025,21003705,27.5658786336865,1022.33559390754,World Bank,2026-07-10T05:20:25.914609+00:00
TEA,East Asia & Pacific (IDA & IBRD countries),2020,2095759417,59.3301997601025,8485.28948088661,World Bank,2026-07-10T05:20:25.913489+00:00
TEA,East Asia & Pacific (IDA & IBRD countries),2021,2102350702,60.3208754851698,10086.4082581275,World Bank,2026-07-10T05:20:25.913489+00:00
TEA,East Asia & Pacific (IDA & IBRD countries),2022,2107261123,60.8301827838521,10220.556668162,World Bank,2026-07-10T05:20:25.913489+00:00
TEA,East Asia & Pacific (IDA & IBRD countries),2023,2111139152,61.1991011324118,10240.3474676862,World Bank,2026-07-10T05:20:25.913489+00:00
TEA,East Asia & Pacific (IDA & IBRD countries),2024,2114653077,61.5847679018686,10508.2462082104,World Bank,2026-07-10T05:20:25.913489+00:00
TEA,East Asia & Pacific (IDA & IBRD countries),2025,2117367063,62.0267995645331,10965.8265646099,World Bank,2026-07-10T05:20:25.913489+00:00
TEC,Europe & Central Asia (IDA & IBRD countries),2020,462842288,68.7550754784278,8455.78453528889,World Bank,2026-07-10T05:20:25.913489+00:00
TEC,Europe & Central Asia (IDA & IBRD countries),2021,463104389,68.8680370709709,9992.00521619821,World Bank,2026-07-10T05:20:25.913489+00:00
TEC,Europe & Central Asia (IDA & IBRD countries),2022,460942269,68.9112783282391,11422.1622613514,World Bank,2026-07-10T05:20:25.913489+00:00
TEC,Europe & Central Asia (IDA & IBRD countries),2023,458599775,68.9599808529652,12070.5942969794,World Bank,2026-07-10T05:20:25.913489+00:00
TEC,Europe & Central Asia (IDA & IBRD countries),2024,459982788,69.069522725284,13364.4486876078,World Bank,2026-07-10T05:20:25.913489+00:00
TEC,Europe & Central Asia (IDA & IBRD countries),2025,462559433,69.1547566263432,15300.0702229683,World Bank,2026-07-10T05:20:25.913489+00:00
TGO,Togo,2020,7788054,41.8781527268075,961.219781201934,World Bank,2026-07-10T05:20:25.915715+00:00
TGO,Togo,2021,7936176,42.3105904515122,1076.29520076949,World Bank,2026-07-10T05:20:25.915715+00:00
TGO,Togo,2022,8068616,42.7332327975627,1071.61539220759,World Bank,2026-07-10T05:20:25.915715+00:00
TGO,Togo,2023,8223850,43.2496853032436,1182.32951436696,World Bank,2026-07-10T05:20:25.915715+00:00
TGO,Togo,2024,8406558,43.8148491605996,1266.08777721447,World Bank,2026-07-10T05:20:25.915715+00:00
TGO,Togo,2025,8591626,44.3949892074399,1383.89974929887,World Bank,2026-07-10T05:20:25.915715+00:00
THA,Thailand,2020,71641484,57.2358779907227,6983.03412836245,World Bank,2026-07-10T05:20:25.915715+00:00
THA,Thailand,2021,71727332,58.5087776184082,7055.18760721422,World Bank,2026-07-10T05:20:25.915715+00:00
THA,Thailand,2022,71735329,59.742374420166,6910.00995211206,World Bank,2026-07-10T05:20:25.915715+00:00
THA,Thailand,2023,71702435,60.9341926574707,7210.54130832685,World Bank,2026-07-10T05:20:25.915715+00:00
THA,Thailand,2024,71668011,61.8689338391321,7386.63615126055,World Bank,2026-07-10T05:20:25.915715+00:00
THA,Thailand,2025,71619863,62.7993377136296,8056.56359761558,World Bank,2026-07-10T05:20:25.915715+00:00
TJK,Tajikistan,2020,9749310,26.1925442328719,834.311715460625,World Bank,2026-07-10T05:20:25.915715+00:00
TJK,Tajikistan,2021,9966908,26.1991525151375,896.748053372182,World Bank,2026-07-10T05:20:25.915715+00:00
TJK,Tajikistan,2022,10182222,26.1957126615618,1052.17949484894,World Bank,2026-07-10T05:20:25.915715+00:00
TJK,Tajikistan,2023,10389799,26.1890127571429,1178.47990060249,World Bank,2026-07-10T05:20:25.915715+00:00
TJK,Tajikistan,2024,10590927,26.1788063651548,1362.02559981695,World Bank,2026-07-10T05:20:25.915715+00:00
TJK,Tajikistan,2025,10786734,26.16476270853,1637.2542942547,World Bank,2026-07-10T05:20:25.915715+00:00
TKM,Turkmenistan,2020,6949912,47.0546961907259,3935.37749365223,World Bank,2026-07-10T05:20:25.915715+00:00
TKM,Turkmenistan,2021,7092043,47.0581410301711,3713.20113171765,World Bank,2026-07-10T05:20:25.915715+00:00
TKM,Turkmenistan,2022,7230193,47.0592103414926,5198.18947409551,World Bank,2026-07-10T05:20:25.915715+00:00
TKM,Turkmenistan,2023,7364438,47.0678875054171,5298.46421949276,World Bank,2026-07-10T05:20:25.915715+00:00
TKM,Turkmenistan,2024,7494498,47.0875253910294,5904.25772576512,World Bank,2026-07-10T05:20:25.915715+00:00
TKM,Turkmenistan,2025,7618847,47.1053608253747,6540.17876401136,World Bank,2026-07-10T05:20:25.915715+00:00
TLA,Latin America & the Caribbean (IDA & IBRD countries),2020,630051021,80.4192977316043,6965.15053129735,World Bank,2026-07-10T05:20:25.913489+00:00
TLA,Latin America & the Caribbean (IDA & IBRD countries),2021,633862610,80.621099914497,8076.87634033776,World Bank,2026-07-10T05:20:25.913489+00:00
TLA,Latin America & the Caribbean (IDA & IBRD countries),2022,637837815,80.8195255101746,9177.79711881332,World Bank,2026-07-10T05:20:25.913489+00:00
TLA,Latin America & the Caribbean (IDA & IBRD countries),2023,642397939,81.0398075940594,10259.5487208892,World Bank,2026-07-10T05:20:25.913489+00:00
TLA,Latin America & the Caribbean (IDA & IBRD countries),2024,647003746,81.2720096738405,10441.4685782421,World Bank,2026-07-10T05:20:25.913489+00:00
TLA,Latin America & the Caribbean (IDA & IBRD countries),2025,651467364,81.5103934487331,10822.5929247606,World Bank,2026-07-10T05:20:25.913489+00:00
TLS,Timor-Leste,2020,1326053,28.9619049897647,1630.86935439232,World Bank,2026-07-10T05:20:25.915715+00:00
TLS,Timor-Leste,2021,1350139,28.7927371734472,2684.92673717299,World Bank,2026-07-10T05:20:25.915715+00:00
TLS,Timor-Leste,2022,1369295,28.5857292288968,2343.24955542816,World Bank,2026-07-10T05:20:25.915715+00:00
TLS,Timor-Leste,2023,1384286,28.595471832952,1502.4114958903,World Bank,2026-07-10T05:20:25.915715+00:00
TLS,Timor-Leste,2024,1400638,28.6641074179574,1331.9705130185,World Bank,2026-07-10T05:20:25.915715+00:00
TLS,Timor-Leste,2025,1418517,28.7864318960935,1340.9640193437,World Bank,2026-07-10T05:20:25.915715+00:00
TMN,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",2020,687728758,51.4495362826798,2409.54729126605,World Bank,2026-07-10T05:20:25.913489+00:00
TMN,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",2021,699536053,51.6735754616086,2754.03924421055,World Bank,2026-07-10T05:20:25.913489+00:00
TMN,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",2022,711465045,51.925275557204,3017.03706401547,World Bank,2026-07-10T05:20:25.913489+00:00
TMN,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",2023,723911670,52.1776709218643,2867.14499885351,World Bank,2026-07-10T05:20:25.913489+00:00
TMN,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",2024,736401764,52.3941964396274,2962.60094580465,World Bank,2026-07-10T05:20:25.913489+00:00
TMN,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",2025,748489811,52.6132026777518,2826.65540584536,World Bank,2026-07-10T05:20:25.913489+00:00
TON,Tonga,2020,105704,21.8766206823411,4792.35872413906,World Bank,2026-07-10T05:20:25.915715+00:00
TON,Tonga,2021,105490,21.258003897665,4922.8015864044,World Bank,2026-07-10T05:20:25.915715+00:00
TON,Tonga,2022,105042,21.147219451842,5298.01942454298,World Bank,2026-07-10T05:20:25.915715+00:00
TON,Tonga,2023,104597,21.147944541337,5651.59357939286,World Bank,2026-07-10T05:20:25.915715+00:00
TON,Tonga,2024,104175,21.1505271125521,6215.38990974121,World Bank,2026-07-10T05:20:25.915715+00:00
TON,Tonga,2025,103742,21.1561406217448,6547.18646814228,World Bank,2026-07-10T05:20:25.915715+00:00
TSA,South Asia (IDA & IBRD),2020,1621073417,34.2000653894608,1957.20343709781,World Bank,2026-07-10T05:20:25.913489+00:00
TSA,South Asia (IDA & IBRD),2021,1634785356,34.5086968655354,2273.72055805692,World Bank,2026-07-10T05:20:25.913489+00:00
TSA,South Asia (IDA & IBRD),2022,1648009565,34.8137520955194,2326.72890585805,World Bank,2026-07-10T05:20:25.913489+00:00
TSA,South Asia (IDA & IBRD),2023,1662580579,35.137165500664,2449.857142451,World Bank,2026-07-10T05:20:25.913489+00:00
TSA,South Asia (IDA & IBRD),2024,1677384532,35.462858724308,2601.82209529365,World Bank,2026-07-10T05:20:25.913489+00:00
TSA,South Asia (IDA & IBRD),2025,1692252900,35.7927050201319,2705.28227429085,World Bank,2026-07-10T05:20:25.913489+00:00
TSS,Sub-Saharan Africa (IDA & IBRD countries),2020,1168133785,42.1670568799491,1628.43873346869,World Bank,2026-07-10T05:20:25.913489+00:00
TSS,Sub-Saharan Africa (IDA & IBRD countries),2021,1198069722,42.6489634636483,1785.98118191144,World Bank,2026-07-10T05:20:25.913489+00:00
TSS,Sub-Saharan Africa (IDA & IBRD countries),2022,1228187451,43.1558281440802,1864.70686111924,World Bank,2026-07-10T05:20:25.913489+00:00
TSS,Sub-Saharan Africa (IDA & IBRD countries),2023,1258809472,43.6395628289209,1682.2261488119,World Bank,2026-07-10T05:20:25.913489+00:00
TSS,Sub-Saharan Africa (IDA & IBRD countries),2024,1289936286,44.1495101463121,1542.65844261619,World Bank,2026-07-10T05:20:25.913489+00:00
TSS,Sub-Saharan Africa (IDA & IBRD countries),2025,1321654217,44.6585400495213,1673.07077574497,World Bank,2026-07-10T05:20:25.913489+00:00
TTO,Trinidad and Tobago,2020,1366725,53.9377689584806,15283.6270531554,World Bank,2026-07-10T05:20:25.915715+00:00
TTO,Trinidad and Tobago,2021,1367558,53.9421278853848,17712.5674104655,World Bank,2026-07-10T05:20:25.915715+00:00
TTO,Trinidad and Tobago,2022,1365805,53.9474037904998,20750.5202434652,World Bank,2026-07-10T05:20:25.915715+00:00
TTO,Trinidad and Tobago,2023,1367510,53.9536842104572,18308.4536298575,World Bank,2026-07-10T05:20:25.915715+00:00
TTO,Trinidad and Tobago,2024,1368333,53.961056681951,18733.4110406494,World Bank,2026-07-10T05:20:25.915715+00:00
TTO,Trinidad and Tobago,2025,1367764,53.9696087417106,18967.2704636681,World Bank,2026-07-10T05:20:25.915715+00:00
TUN,Tunisia,2020,11974057,69.1043166438476,3548.65363663803,World Bank,2026-07-10T05:20:25.915715+00:00
