Week Ending Date,Geographic aggregation,Total Patients Hospitalized with COVID-19,Total Patients Hospitalized with Influenza,Total Patients Hospitalized with RSV,Total COVID-19 Admissions,Total Influenza Admissions,Total RSV Admissions,Percent Inpatient Beds Occupied,Percent Inpatient Beds Occupied by COVID-19 Patients,Percent Inpatient Beds Occupied by Influenza Patients,Percent Inpatient Beds Occupied by RSV Patients,Number Hospitals Reporting COVID-19 Admissions,Number Hospitals Reporting Influenza Admissions,Number Hospitals Reporting RSV Admissions,date,value,hospitalized_patients,is_negative_case_correction,location_code,location,disease,frequency,period_days,metric,metric_label,new_cases_clean,published_smoothed,total_cases,total_deaths,new_deaths,is_negative_death_correction,source_population,source_density_per_km2,source_gdp_per_capita,source,quality_flag,year
2022-02-19,USA,66065.0,928.0,,51735.0,1493.0,,77.0,9.0,0.0,,5404.0,5287.0,0.0,2022-02-19,51735.0,66065.0,False,USA,United States,COVID-19 Hospital Admissions,weekly,7,hospital_admissions,每周新增住院入院人数,51735.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2022
2022-02-26,USA,46778.0,1009.0,,36094.0,1603.0,,76.0,7.000000000000001,0.0,,5402.0,5285.0,0.0,2022-02-26,36094.0,46778.0,False,USA,United States,COVID-19 Hospital Admissions,weekly,7,hospital_admissions,每周新增住院入院人数,36094.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2022
2022-03-05,USA,33482.0,1076.0,,26374.0,1791.0,,75.0,5.0,0.0,,5402.0,5285.0,0.0,2022-03-05,26374.0,33482.0,False,USA,United States,COVID-19 Hospital Admissions,weekly,7,hospital_admissions,每周新增住院入院人数,26374.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2022
2022-03-12,USA,24040.0,1258.0,,19999.0,2097.0,,75.0,3.0,0.0,,5402.0,5285.0,0.0,2022-03-12,19999.0,24040.0,False,USA,United States,COVID-19 Hospital Admissions,weekly,7,hospital_admissions,每周新增住院入院人数,19999.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2022
2022-03-19,USA,17843.0,1487.0,,15092.0,2626.0,,74.0,3.0,0.0,,5403.0,5286.0,0.0,2022-03-19,15092.0,17843.0,False,USA,United States,COVID-19 Hospital Admissions,weekly,7,hospital_admissions,每周新增住院入院人数,15092.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2022
2022-03-26,USA,14109.0,1761.0,,12245.0,2919.0,,75.0,2.0,0.0,,5404.0,5287.0,0.0,2022-03-26,12245.0,14109.0,False,USA,United States,COVID-19 Hospital Admissions,weekly,7,hospital_admissions,每周新增住院入院人数,12245.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2022
2022-04-02,USA,11457.0,1862.0,,11223.0,3008.0,,74.0,2.0,0.0,,5406.0,5289.0,0.0,2022-04-02,11223.0,11457.0,False,USA,United States,COVID-19 Hospital Admissions,weekly,7,hospital_admissions,每周新增住院入院人数,11223.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2022
2022-04-09,USA,10309.0,2052.0,,10749.0,3149.0,,74.0,1.0,0.0,,5402.0,5285.0,0.0,2022-04-09,10749.0,10309.0,False,USA,United States,COVID-19 Hospital Admissions,weekly,7,hospital_admissions,每周新增住院入院人数,10749.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2022
2022-04-16,USA,10007.0,2236.0,,11510.0,3308.0,,74.0,1.0,0.0,,5400.0,5282.0,0.0,2022-04-16,11510.0,10007.0,False,USA,United States,COVID-19 Hospital Admissions,weekly,7,hospital_admissions,每周新增住院入院人数,11510.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2022
2022-04-23,USA,10639.0,2280.0,,13057.0,3474.0,,74.0,2.0,0.0,,5400.0,5282.0,0.0,2022-04-23,13057.0,10639.0,False,USA,United States,COVID-19 Hospital Admissions,weekly,7,hospital_admissions,每周新增住院入院人数,13057.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2022
2022-04-30,USA,12129.0,2360.0,,15164.0,3182.0,,74.0,2.0,0.0,,5400.0,5282.0,0.0,2022-04-30,15164.0,12129.0,False,USA,United States,COVID-19 Hospital Admissions,weekly,7,hospital_admissions,每周新增住院入院人数,15164.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2022
2022-05-07,USA,14128.0,2327.0,,18539.0,3175.0,,74.0,2.0,0.0,,5401.0,5283.0,0.0,2022-05-07,18539.0,14128.0,False,USA,United States,COVID-19 Hospital Admissions,weekly,7,hospital_admissions,每周新增住院入院人数,18539.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2022
2022-05-14,USA,16405.0,2275.0,,21402.0,3119.0,,75.0,2.0,0.0,,5400.0,5282.0,0.0,2022-05-14,21402.0,16405.0,False,USA,United States,COVID-19 Hospital Admissions,weekly,7,hospital_admissions,每周新增住院入院人数,21402.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2022
2022-05-21,USA,19758.0,2328.0,,25346.0,3134.0,,76.0,3.0,0.0,,5398.0,5280.0,0.0,2022-05-21,25346.0,19758.0,False,USA,United States,COVID-19 Hospital Admissions,weekly,7,hospital_admissions,每周新增住院入院人数,25346.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2022
2022-05-28,USA,21653.0,2178.0,,27447.0,2738.0,,75.0,3.0,0.0,,5398.0,5280.0,0.0,2022-05-28,27447.0,21653.0,False,USA,United States,COVID-19 Hospital Admissions,weekly,7,hospital_admissions,每周新增住院入院人数,27447.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2022
2022-06-04,USA,23579.0,2069.0,,29181.0,2678.0,,74.0,3.0,0.0,,5403.0,5285.0,0.0,2022-06-04,29181.0,23579.0,False,USA,United States,COVID-19 Hospital Admissions,weekly,7,hospital_admissions,每周新增住院入院人数,29181.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2022
2022-06-11,USA,24721.0,1862.0,,30750.0,2210.0,,75.0,4.0,0.0,,5406.0,5288.0,0.0,2022-06-11,30750.0,24721.0,False,USA,United States,COVID-19 Hospital Admissions,weekly,7,hospital_admissions,每周新增住院入院人数,30750.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2022
2022-06-18,USA,25717.0,1673.0,,31794.0,1776.0,,75.0,4.0,0.0,,5407.0,5288.0,0.0,2022-06-18,31794.0,25717.0,False,USA,United States,COVID-19 Hospital Admissions,weekly,7,hospital_admissions,每周新增住院入院人数,31794.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2022
2022-06-25,USA,26898.0,1421.0,,34117.0,1366.0,,75.0,4.0,0.0,,5403.0,5285.0,0.0,2022-06-25,34117.0,26898.0,False,USA,United States,COVID-19 Hospital Admissions,weekly,7,hospital_admissions,每周新增住院入院人数,34117.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2022
2022-07-02,USA,29418.0,1269.0,,37637.0,1073.0,,75.0,4.0,0.0,,5402.0,5284.0,0.0,2022-07-02,37637.0,29418.0,False,USA,United States,COVID-19 Hospital Admissions,weekly,7,hospital_admissions,每周新增住院入院人数,37637.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2022
2022-07-09,USA,32584.0,1120.0,,40932.0,776.0,,75.0,5.0,0.0,,5404.0,5286.0,0.0,2022-07-09,40932.0,32584.0,False,USA,United States,COVID-19 Hospital Admissions,weekly,7,hospital_admissions,每周新增住院入院人数,40932.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2022
2022-07-16,USA,35876.0,1042.0,,44778.0,766.0,,76.0,5.0,0.0,,5406.0,5288.0,0.0,2022-07-16,44778.0,35876.0,False,USA,United States,COVID-19 Hospital Admissions,weekly,7,hospital_admissions,每周新增住院入院人数,44778.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2022
2022-07-23,USA,38310.0,932.0,,47330.0,628.0,,76.0,5.0,0.0,,5408.0,5290.0,0.0,2022-07-23,47330.0,38310.0,False,USA,United States,COVID-19 Hospital Admissions,weekly,7,hospital_admissions,每周新增住院入院人数,47330.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2022
2022-07-30,USA,39327.0,867.0,,46513.0,522.0,,76.0,6.0,0.0,,5408.0,5288.0,0.0,2022-07-30,46513.0,39327.0,False,USA,United States,COVID-19 Hospital Admissions,weekly,7,hospital_admissions,每周新增住院入院人数,46513.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2022
2022-08-06,USA,38783.0,833.0,,46285.0,486.0,,75.0,6.0,0.0,,5412.0,5293.0,0.0,2022-08-06,46285.0,38783.0,False,USA,United States,COVID-19 Hospital Admissions,weekly,7,hospital_admissions,每周新增住院入院人数,46285.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2022
2022-08-13,USA,37447.0,827.0,,43438.0,490.0,,76.0,5.0,0.0,,5406.0,5288.0,0.0,2022-08-13,43438.0,37447.0,False,USA,United States,COVID-19 Hospital Admissions,weekly,7,hospital_admissions,每周新增住院入院人数,43438.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2022
2022-08-20,USA,35506.0,832.0,,40569.0,483.0,,76.0,5.0,0.0,,5406.0,5288.0,0.0,2022-08-20,40569.0,35506.0,False,USA,United States,COVID-19 Hospital Admissions,weekly,7,hospital_admissions,每周新增住院入院人数,40569.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2022
2022-08-27,USA,33711.0,855.0,,39210.0,483.0,,76.0,5.0,0.0,,5407.0,5288.0,0.0,2022-08-27,39210.0,33711.0,False,USA,United States,COVID-19 Hospital Admissions,weekly,7,hospital_admissions,每周新增住院入院人数,39210.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2022
2022-09-03,USA,31816.0,876.0,,36675.0,545.0,,76.0,5.0,0.0,,5408.0,5284.0,0.0,2022-09-03,36675.0,31816.0,False,USA,United States,COVID-19 Hospital Admissions,weekly,7,hospital_admissions,每周新增住院入院人数,36675.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2022
2022-09-10,USA,30033.0,904.0,,33410.0,576.0,,75.0,4.0,0.0,,5407.0,5282.0,0.0,2022-09-10,33410.0,30033.0,False,USA,United States,COVID-19 Hospital Admissions,weekly,7,hospital_admissions,每周新增住院入院人数,33410.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2022
2022-09-17,USA,27362.0,950.0,,30546.0,665.0,,76.0,4.0,0.0,,5408.0,5285.0,0.0,2022-09-17,30546.0,27362.0,False,USA,United States,COVID-19 Hospital Admissions,weekly,7,hospital_admissions,每周新增住院入院人数,30546.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2022
2022-09-24,USA,25151.0,984.0,,28167.0,796.0,,76.0,4.0,0.0,,5406.0,5284.0,0.0,2022-09-24,28167.0,25151.0,False,USA,United States,COVID-19 Hospital Admissions,weekly,7,hospital_admissions,每周新增住院入院人数,28167.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2022
2022-10-01,USA,23349.0,1080.0,,26185.0,921.0,,75.0,3.0,0.0,,5405.0,5287.0,0.0,2022-10-01,26185.0,23349.0,False,USA,United States,COVID-19 Hospital Admissions,weekly,7,hospital_admissions,每周新增住院入院人数,26185.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2022
2022-10-08,USA,22319.0,1260.0,,24808.0,1316.0,,75.0,3.0,0.0,,5405.0,5287.0,0.0,2022-10-08,24808.0,22319.0,False,USA,United States,COVID-19 Hospital Admissions,weekly,7,hospital_admissions,每周新增住院入院人数,24808.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2022
2022-10-15,USA,21673.0,1361.0,,24056.0,1674.0,,76.0,3.0,0.0,,5405.0,5287.0,0.0,2022-10-15,24056.0,21673.0,False,USA,United States,COVID-19 Hospital Admissions,weekly,7,hospital_admissions,每周新增住院入院人数,24056.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2022
2022-10-22,USA,21603.0,1439.0,,24130.0,2292.0,,76.0,3.0,0.0,,5404.0,5286.0,0.0,2022-10-22,24130.0,21603.0,False,USA,United States,COVID-19 Hospital Admissions,weekly,7,hospital_admissions,每周新增住院入院人数,24130.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2022
2022-10-29,USA,21942.0,2243.0,,24409.0,4188.0,,77.0,3.0,0.0,,5407.0,5288.0,0.0,2022-10-29,24409.0,21942.0,False,USA,United States,COVID-19 Hospital Admissions,weekly,7,hospital_admissions,每周新增住院入院人数,24409.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2022
2022-11-05,USA,21972.0,3446.0,,25577.0,6413.0,,76.0,3.0,0.0,,5411.0,5294.0,0.0,2022-11-05,25577.0,21972.0,False,USA,United States,COVID-19 Hospital Admissions,weekly,7,hospital_admissions,每周新增住院入院人数,25577.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2022
2022-11-12,USA,22375.0,4804.0,,29429.0,8595.0,,77.0,3.0,1.0,,5406.0,5289.0,0.0,2022-11-12,29429.0,22375.0,False,USA,United States,COVID-19 Hospital Admissions,weekly,7,hospital_admissions,每周新增住院入院人数,29429.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2022
2022-11-19,USA,22324.0,6062.0,,25298.0,10974.0,,77.0,3.0,1.0,,5405.0,5288.0,0.0,2022-11-19,25298.0,22324.0,False,USA,United States,COVID-19 Hospital Admissions,weekly,7,hospital_admissions,每周新增住院入院人数,25298.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2022
2022-11-26,USA,23694.0,8979.0,,27713.0,18185.0,,75.0,3.0,1.0,,5393.0,5276.0,0.0,2022-11-26,27713.0,23694.0,False,USA,United States,COVID-19 Hospital Admissions,weekly,7,hospital_admissions,每周新增住院入院人数,27713.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2022
2022-12-03,USA,29241.0,15630.0,,35801.0,26853.0,,79.0,4.0,2.0,,5399.0,5282.0,0.0,2022-12-03,35801.0,29241.0,False,USA,United States,COVID-19 Hospital Admissions,weekly,7,hospital_admissions,每周新增住院入院人数,35801.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2022
2022-12-10,USA,31887.0,16221.0,,36585.0,24039.0,,79.0,5.0,2.0,,5377.0,5260.0,0.0,2022-12-10,36585.0,31887.0,False,USA,United States,COVID-19 Hospital Admissions,weekly,7,hospital_admissions,每周新增住院入院人数,36585.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2022
2022-12-17,USA,34189.0,15434.0,,38964.0,21615.0,,78.0,5.0,2.0,,5478.0,5477.0,0.0,2022-12-17,38964.0,34189.0,False,USA,United States,COVID-19 Hospital Admissions,weekly,7,hospital_admissions,每周新增住院入院人数,38964.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2022
2022-12-24,USA,34743.0,13885.0,,40405.0,19634.0,,76.0,5.0,2.0,,5408.0,5407.0,0.0,2022-12-24,40405.0,34743.0,False,USA,United States,COVID-19 Hospital Admissions,weekly,7,hospital_admissions,每周新增住院入院人数,40405.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2022
2022-12-31,USA,37637.0,13713.0,,45811.0,19482.0,,74.0,6.0,2.0,,5401.0,5400.0,0.0,2022-12-31,45811.0,37637.0,False,USA,United States,COVID-19 Hospital Admissions,weekly,7,hospital_admissions,每周新增住院入院人数,45811.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2022
2023-01-07,USA,41456.0,12233.0,,45572.0,14078.0,,78.0,6.0,2.0,,5415.0,5415.0,0.0,2023-01-07,45572.0,41456.0,False,USA,United States,COVID-19 Hospital Admissions,weekly,7,hospital_admissions,每周新增住院入院人数,45572.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2023
2023-01-14,USA,37851.0,7557.0,,38762.0,7191.0,,79.0,5.0,1.0,,5421.0,5421.0,0.0,2023-01-14,38762.0,37851.0,False,USA,United States,COVID-19 Hospital Admissions,weekly,7,hospital_admissions,每周新增住院入院人数,38762.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2023
2023-01-21,USA,32322.0,4610.0,,32565.0,4492.0,,78.0,5.0,1.0,,5417.0,5417.0,0.0,2023-01-21,32565.0,32322.0,False,USA,United States,COVID-19 Hospital Admissions,weekly,7,hospital_admissions,每周新增住院入院人数,32565.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2023
2023-01-28,USA,28104.0,3161.0,,29090.0,3092.0,,77.0,4.0,0.0,,5418.0,5418.0,0.0,2023-01-28,29090.0,28104.0,False,USA,United States,COVID-19 Hospital Admissions,weekly,7,hospital_admissions,每周新增住院入院人数,29090.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2023
2023-02-04,USA,25388.0,2358.0,,27269.0,2597.0,,77.0,4.0,0.0,,5429.0,5429.0,0.0,2023-02-04,27269.0,25388.0,False,USA,United States,COVID-19 Hospital Admissions,weekly,7,hospital_admissions,每周新增住院入院人数,27269.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2023
2023-02-11,USA,23927.0,1866.0,,26946.0,2177.0,,77.0,3.0,0.0,,5430.0,5430.0,0.0,2023-02-11,26946.0,23927.0,False,USA,United States,COVID-19 Hospital Admissions,weekly,7,hospital_admissions,每周新增住院入院人数,26946.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2023
2023-02-18,USA,23243.0,1669.0,,26107.0,1908.0,,77.0,3.0,0.0,,5433.0,5433.0,0.0,2023-02-18,26107.0,23243.0,False,USA,United States,COVID-19 Hospital Admissions,weekly,7,hospital_admissions,每周新增住院入院人数,26107.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2023
2023-02-25,USA,22312.0,1475.0,,24737.0,1649.0,,77.0,3.0,0.0,,5431.0,5431.0,0.0,2023-02-25,24737.0,22312.0,False,USA,United States,COVID-19 Hospital Admissions,weekly,7,hospital_admissions,每周新增住院入院人数,24737.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2023
2023-03-04,USA,20921.0,1289.0,,23149.0,1504.0,,77.0,3.0,0.0,,5437.0,5437.0,0.0,2023-03-04,23149.0,20921.0,False,USA,United States,COVID-19 Hospital Admissions,weekly,7,hospital_admissions,每周新增住院入院人数,23149.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2023
2023-03-11,USA,18972.0,1158.0,,20871.0,1372.0,,76.0,3.0,0.0,,5432.0,5432.0,0.0,2023-03-11,20871.0,18972.0,False,USA,United States,COVID-19 Hospital Admissions,weekly,7,hospital_admissions,每周新增住院入院人数,20871.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2023
2023-03-18,USA,17053.0,1105.0,,18987.0,1415.0,,76.0,2.0,0.0,,5433.0,5433.0,0.0,2023-03-18,18987.0,17053.0,False,USA,United States,COVID-19 Hospital Admissions,weekly,7,hospital_admissions,每周新增住院入院人数,18987.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2023
2023-03-25,USA,15771.0,1043.0,,17906.0,1331.0,,76.0,2.0,0.0,,5440.0,5440.0,0.0,2023-03-25,17906.0,15771.0,False,USA,United States,COVID-19 Hospital Admissions,weekly,7,hospital_admissions,每周新增住院入院人数,17906.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2023
2023-04-01,USA,14697.0,1036.0,,16399.0,1295.0,,76.0,2.0,0.0,,5448.0,5447.0,0.0,2023-04-01,16399.0,14697.0,False,USA,United States,COVID-19 Hospital Admissions,weekly,7,hospital_admissions,每周新增住院入院人数,16399.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2023
2023-04-08,USA,13317.0,1010.0,,14934.0,1199.0,,75.0,2.0,0.0,,5447.0,5447.0,0.0,2023-04-08,14934.0,13317.0,False,USA,United States,COVID-19 Hospital Admissions,weekly,7,hospital_admissions,每周新增住院入院人数,14934.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2023
2023-04-15,USA,12099.0,915.0,,13794.0,1077.0,,75.0,2.0,0.0,,5456.0,5456.0,0.0,2023-04-15,13794.0,12099.0,False,USA,United States,COVID-19 Hospital Admissions,weekly,7,hospital_admissions,每周新增住院入院人数,13794.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2023
2023-04-22,USA,11146.0,855.0,,12262.0,982.0,,75.0,2.0,0.0,,5455.0,5455.0,0.0,2023-04-22,12262.0,11146.0,False,USA,United States,COVID-19 Hospital Admissions,weekly,7,hospital_admissions,每周新增住院入院人数,12262.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2023
2023-04-29,USA,9829.0,829.0,,10475.0,903.0,,74.0,1.0,0.0,,5459.0,5459.0,0.0,2023-04-29,10475.0,9829.0,False,USA,United States,COVID-19 Hospital Admissions,weekly,7,hospital_admissions,每周新增住院入院人数,10475.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2023
2023-05-06,USA,8993.0,798.0,,10190.0,994.0,,74.0,1.0,0.0,,5460.0,5460.0,0.0,2023-05-06,10190.0,8993.0,False,USA,United States,COVID-19 Hospital Admissions,weekly,7,hospital_admissions,每周新增住院入院人数,10190.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2023
2023-05-13,USA,8339.0,805.0,,10159.0,980.0,,75.0,1.0,0.0,,5452.0,5452.0,0.0,2023-05-13,10159.0,8339.0,False,USA,United States,COVID-19 Hospital Admissions,weekly,7,hospital_admissions,每周新增住院入院人数,10159.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2023
2023-05-20,USA,7643.0,776.0,,8827.0,1116.0,,74.0,1.0,0.0,,5449.0,5449.0,0.0,2023-05-20,8827.0,7643.0,False,USA,United States,COVID-19 Hospital Admissions,weekly,7,hospital_admissions,每周新增住院入院人数,8827.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2023
2023-05-27,USA,7201.0,815.0,,8197.0,974.0,,74.0,1.0,0.0,,5449.0,5449.0,0.0,2023-05-27,8197.0,7201.0,False,USA,United States,COVID-19 Hospital Admissions,weekly,7,hospital_admissions,每周新增住院入院人数,8197.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2023
2023-06-03,USA,6898.0,862.0,,7822.0,939.0,,73.0,1.0,0.0,,5453.0,5453.0,0.0,2023-06-03,7822.0,6898.0,False,USA,United States,COVID-19 Hospital Admissions,weekly,7,hospital_admissions,每周新增住院入院人数,7822.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2023
2023-06-10,USA,6460.0,819.0,,7472.0,935.0,,74.0,1.0,0.0,,5454.0,5454.0,0.0,2023-06-10,7472.0,6460.0,False,USA,United States,COVID-19 Hospital Admissions,weekly,7,hospital_admissions,每周新增住院入院人数,7472.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2023
2023-06-17,USA,6093.0,755.0,,7005.0,873.0,,74.0,1.0,0.0,,5453.0,5453.0,0.0,2023-06-17,7005.0,6093.0,False,USA,United States,COVID-19 Hospital Admissions,weekly,7,hospital_admissions,每周新增住院入院人数,7005.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2023
2023-06-24,USA,5719.0,750.0,,6716.0,813.0,,74.0,1.0,0.0,,5459.0,5459.0,0.0,2023-06-24,6716.0,5719.0,False,USA,United States,COVID-19 Hospital Admissions,weekly,7,hospital_admissions,每周新增住院入院人数,6716.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2023
2023-07-01,USA,5476.0,739.0,,6853.0,836.0,,74.0,1.0,0.0,,5459.0,5459.0,0.0,2023-07-01,6853.0,5476.0,False,USA,United States,COVID-19 Hospital Admissions,weekly,7,hospital_admissions,每周新增住院入院人数,6853.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2023
2023-07-08,USA,5490.0,708.0,,6990.0,699.0,,72.0,1.0,0.0,,5458.0,5458.0,0.0,2023-07-08,6990.0,5490.0,False,USA,United States,COVID-19 Hospital Admissions,weekly,7,hospital_admissions,每周新增住院入院人数,6990.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2023
2023-07-15,USA,5805.0,729.0,,7624.0,736.0,,74.0,1.0,0.0,,5457.0,5457.0,0.0,2023-07-15,7624.0,5805.0,False,USA,United States,COVID-19 Hospital Admissions,weekly,7,hospital_admissions,每周新增住院入院人数,7624.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2023
2023-07-22,USA,6268.0,741.0,,8394.0,645.0,,75.0,1.0,0.0,,5449.0,5449.0,0.0,2023-07-22,8394.0,6268.0,False,USA,United States,COVID-19 Hospital Admissions,weekly,7,hospital_admissions,每周新增住院入院人数,8394.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2023
2023-07-29,USA,7061.0,624.0,,9501.0,772.0,,74.0,1.0,0.0,,5452.0,5452.0,0.0,2023-07-29,9501.0,7061.0,False,USA,United States,COVID-19 Hospital Admissions,weekly,7,hospital_admissions,每周新增住院入院人数,9501.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2023
2023-08-05,USA,8303.0,630.0,,11190.0,690.0,,74.0,1.0,0.0,,5455.0,5334.0,0.0,2023-08-05,11190.0,8303.0,False,USA,United States,COVID-19 Hospital Admissions,weekly,7,hospital_admissions,每周新增住院入院人数,11190.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2023
2023-08-12,USA,9774.0,650.0,,13533.0,706.0,,75.0,1.0,0.0,,5452.0,5331.0,0.0,2023-08-12,13533.0,9774.0,False,USA,United States,COVID-19 Hospital Admissions,weekly,7,hospital_admissions,每周新增住院入院人数,13533.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2023
2023-08-19,USA,11431.0,649.0,,16686.0,738.0,,75.0,2.0,0.0,,5452.0,5452.0,0.0,2023-08-19,16686.0,11431.0,False,USA,United States,COVID-19 Hospital Admissions,weekly,7,hospital_admissions,每周新增住院入院人数,16686.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2023
2023-08-26,USA,13175.0,680.0,,19695.0,793.0,,75.0,2.0,0.0,,5454.0,5454.0,0.0,2023-08-26,19695.0,13175.0,False,USA,United States,COVID-19 Hospital Admissions,weekly,7,hospital_admissions,每周新增住院入院人数,19695.0,,,,,False,,,,Kaggle Weekly Hospital Respiratory Data and Metrics,ok,2023
